names,country_code_US,edition_information_,edition_information_1st Edition,edition_information_First,edition_information_First Edition,edition_information_Little Black Classics #43,format_,format_Hardcover,format_Kindle Edition,format_Paperback,format_Unknown Binding,format_ebook,is_ebook_false,is_ebook_true,language_code_,language_code_en-CA,language_code_en-GB,language_code_en-US,language_code_eng,language_code_mul,publication_day_,publication_day_1,publication_day_11,publication_day_13,publication_day_14,publication_day_15,publication_day_16,publication_day_17,publication_day_18,publication_day_19,publication_day_2,publication_day_20,publication_day_23,publication_day_24,publication_day_25,publication_day_26,publication_day_27,publication_day_28,publication_day_29,publication_day_3,publication_day_30,publication_day_31,publication_day_4,publication_day_5,publication_day_6,publication_day_7,publication_day_8,publication_day_9,publication_month_,publication_month_1,publication_month_10,publication_month_11,publication_month_12,publication_month_2,publication_month_3,publication_month_4,publication_month_5,publication_month_6,publication_month_7,publication_month_8,publication_month_9,publication_year_,publication_year_1974,publication_year_1978,publication_year_1984,publication_year_1990,publication_year_1993,publication_year_1995,publication_year_1996,publication_year_1998,publication_year_1999,publication_year_2001,publication_year_2003,publication_year_2004,publication_year_2005,publication_year_2006,publication_year_2007,publication_year_2008,publication_year_2009,publication_year_2010,publication_year_2011,publication_year_2012,publication_year_2013,publication_year_2014,publication_year_2015,publication_year_2016,publication_year_2017,publisher_,publisher_Andrews McMeel Publishing,publisher_BOA Editions Ltd.,publisher_Bahati Books,publisher_Bauhan Pub,publisher_Black Lawrence Press,publisher_Blackfriars,publisher_Bloomsbury Childrens,publisher_Bloomsbury USA,publisher_Brooklyn Arts Press,publisher_Button Poetry,publisher_Cape Poetry,publisher_Carcanet Press Ltd.,publisher_Century,publisher_Chatto  Windus,publisher_Civitas Books,publisher_Coffee House Press,publisher_Copper Canyon,publisher_Copper Canyon Press,publisher_Counterpoint,publisher_CreateSpace,publisher_CreateSpace Independent Publishing Platform,publisher_Createspace,publisher_Cypher Books,publisher_Ecco,publisher_Faber & Faber,publisher_Faber and Faber,"publisher_Farrar, Straus and Giroux",publisher_Flipped Eye,publisher_Graywolf Press,publisher_Harper Perennial,publisher_Ibis Press,publisher_Interlink Publishing Group,publisher_Jonathan Cape,publisher_Kaya Press,publisher_Knopf,publisher_Lang Leav,publisher_Liverpool University Press,publisher_Lynne Rienner Publishers,publisher_MTV Books,publisher_Mariner Books,publisher_Michael Faudet,publisher_New Directions,publisher_Niyah Press,publisher_Or Books,publisher_Out-Spoken Press,"publisher_Oxford University Press, USA",publisher_Penguin,publisher_Penguin Books,publisher_Penguin Books Ltd,publisher_Penguin Classics,publisher_Penned in the Margins,publisher_Picador,publisher_Saqi Books,publisher_Serpent's Tail,publisher_Sheep Meadow Press,publisher_Shinji Moon,publisher_Soft Skull Press,publisher_Sorry House,publisher_Syracuse University Press,publisher_TarcherPerigee,publisher_Tin House Books,publisher_University of Arkansas Press,publisher_University of Nebraska Press,publisher_University of Pittsburgh Press,publisher_University of Wisconsin Press,publisher_Vintage,publisher_Virago,publisher_W. W. Norton  Company,publisher_W. W. Norton & Company,publisher_Wave Books,publisher_Web del Sol Association,publisher_Where Are You Press,publisher_White Pine Press,publisher_Words Dance Publishing,publisher_Write Bloody Publishing,publisher_Yale University Press,publisher_YesYes Books,"title_, said the shotgun to the head.",title_;,title_A Muriel Rukeyser Reader,title_Adrienne Rich's Poetry and Prose,title_All The Words I Should Have Said,title_All the Words Are Yours: Haiku on Love,title_Arabian Love Poems,title_Ariel,title_As Often As Miracles,title_Beastgirl and Other Origin Myths,title_Beautiful Girls,title_Bestiary: Poems,title_Blackacre : Poems,title_Blue Hallelujahs,title_Bone Confetti,"title_Born to Love, Cursed to Feel",title_Breaking Poems,title_Bright Star: Love Letters and Poems of John Keats to Fanny Brawne,title_Cannibal,title_Catalog of Unabashed Gratitude,title_Citizen: An American Lyric,title_Collected Poems: 1974-2004,title_Counting Descent,title_Crush,title_Dirty Pretty Things,title_Engine Empire: Poems,title_Every Little Sound,title_Falling Awake,title_Fish in Exile,"title_Floating, Brilliant, Gone",title_Fuchsia,title_Garden Time,title_Geographies of Light,title_Gold from the Stone: New and Selected Poems,title_Haruko/Love Poems,title_Home,title_Homegirls and Handgrenades,title_House of Lords and Commons,title_How Much We Must Have Looked Like Stars To Stars,title_How You Might Know Me,title_I Am the Beggar of the World: Landays from Contemporary Afghanistan,title_I Will Never Be Beautiful Enough to Make Us Beautiful Together,title_Inclined to Speak: An Anthology of Contemporary Arab American Poetry,title_Inferno (A Poet's Novel),title_Into the Wildfire: Battle Scars,title_Into the Wildfire: Mourning Departures,title_Jackself,title_Kumukanda,title_La Douleur Exquise,title_Lessons on Expulsion,title_Let Them Eat Chaos,"title_Letters, To The Men I Have Loved",title_Literary Sexts: A Collection of Short & Sexy Love Poems (Volume 1),title_Look,title_Louder Than Hearts: Poems,title_Love & Misadventure,title_Love Poems,title_Love Your Curls: A poetic tribute to curly hair inspired by real women,title_Love in my Language,title_Lullabies,title_Measures of Expatriation,title_Memorial: An Excavation of the Iliad,title_Metamorphoses,title_Migritude,title_Milk and Honey,title_Modernist Women Poets: An Anthology,title_Mouthful of Forevers,title_My House,title_My Mother Was a Freedom Fighter,title_Nejma,title_Night Sky with Exit Wounds,title_No Matter the Wreckage,title_Nobody Told Me: Poetry and Parenthood,title_Odes,title_Olio,title_On About the Same Old Things,title_On Entering the Sea: The Erotic and Other Poetry of Nizar Qabbani,title_Our Numbered Days,title_Paterson,title_Preparing My Daughter For Rain:: notes on how to heal and survive.,title_Questions for Ada,"title_Remember, Body...",title_Rose,title_Sadder Than Water: Selected Poems,title_Salt,title_Say Something Back,title_She,title_So Much Synth,title_Soldier: A Poet's Childhood,"title_Something Bright, Then Holes",title_Sonnets,title_Sor Juana's Love Poems,title_Stuff I've Been Feeling Lately,title_Sunshine,title_Teaching My Mother How to Give Birth,title_The Anatomy of Being,title_The Black Notebooks: An Interior Journey,title_The Chaos of Longing,title_The Complete Poems,title_The Dream Songs,title_The Ecco Anthology of International Poetry,title_The Fat Black Woman's Poems,"title_The Ink Dark Moon: Love Poems by Ono no Komachi and Izumi Shikibu, Women of the Ancient Court of Japan",title_The January Children,title_The Norton Anthology Of Literature By Women: The Traditions In English,title_The Performance of Becoming Human,title_The Poem Is You: Sixty Contemporary American Poems and How to Read Them,title_The Princess Saves Herself in this One,title_The Thing in the Gap-Stone Stile,title_The Voice at 3:00 A.M.: Selected Late and New Poems,title_The World's Wife,title_There Are More Beautiful Things Than Beyoncé,"title_These Are Not Oranges, My Love",title_This Modern Love,title_Unexpressed Feelings,title_Victims of a Map: A Bilingual Anthology of Arabic Poetry,title_Voyage of the Sable Venus and Other Poems,title_We Come Apart,title_What Is This Thing Called Love: Poems,title_What We Buried,"title_Your Family, Your Body",title_bone,"title_i be, but i ain't",title_my name on his tongue: poems,title_soft magic.,title_we carry the sky,"title_without_series_, said the shotgun to the head.",title_without_series_;,title_without_series_A Muriel Rukeyser Reader,title_without_series_Adrienne Rich's Poetry and Prose,title_without_series_All The Words I Should Have Said,title_without_series_All the Words Are Yours: Haiku on Love,title_without_series_Arabian Love Poems,title_without_series_Ariel,title_without_series_As Often As Miracles,title_without_series_Beastgirl and Other Origin Myths,title_without_series_Beautiful Girls,title_without_series_Bestiary: Poems,title_without_series_Blackacre : Poems,title_without_series_Blue Hallelujahs,title_without_series_Bone Confetti,"title_without_series_Born to Love, Cursed to Feel",title_without_series_Breaking Poems,title_without_series_Bright Star: Love Letters and Poems of John Keats to Fanny Brawne,title_without_series_Cannibal,title_without_series_Catalog of Unabashed Gratitude,title_without_series_Citizen: An American Lyric,title_without_series_Collected Poems: 1974-2004,title_without_series_Counting Descent,title_without_series_Crush,title_without_series_Dirty Pretty Things,title_without_series_Engine Empire: Poems,title_without_series_Every Little Sound,title_without_series_Falling Awake,title_without_series_Fish in Exile,"title_without_series_Floating, Brilliant, Gone",title_without_series_Fuchsia,title_without_series_Garden Time,title_without_series_Geographies of Light,title_without_series_Gold from the Stone: New and Selected Poems,title_without_series_Haruko/Love Poems,title_without_series_Home,title_without_series_Homegirls and Handgrenades,title_without_series_House of Lords and Commons,title_without_series_How Much We Must Have Looked Like Stars To Stars,title_without_series_How You Might Know Me,title_without_series_I Am the Beggar of the World: Landays from Contemporary Afghanistan,title_without_series_I Will Never Be Beautiful Enough to Make Us Beautiful Together,title_without_series_Inclined to Speak: An Anthology of Contemporary Arab American Poetry,title_without_series_Inferno (A Poet's Novel),title_without_series_Into the Wildfire: Battle Scars,title_without_series_Into the Wildfire: Mourning Departures,title_without_series_Jackself,title_without_series_Kumukanda,title_without_series_La Douleur Exquise,title_without_series_Lessons on Expulsion,title_without_series_Let Them Eat Chaos,"title_without_series_Letters, To The Men I Have Loved",title_without_series_Literary Sexts: A Collection of Short & Sexy Love Poems (Volume 1),title_without_series_Look,title_without_series_Louder Than Hearts: Poems,title_without_series_Love & Misadventure,title_without_series_Love Poems,title_without_series_Love Your Curls: A poetic tribute to curly hair inspired by real women,title_without_series_Love in my Language,title_without_series_Lullabies,title_without_series_Measures of Expatriation,title_without_series_Memorial: An Excavation of the Iliad,title_without_series_Metamorphoses,title_without_series_Migritude,title_without_series_Milk and Honey,title_without_series_Modernist Women Poets: An Anthology,title_without_series_Mouthful of Forevers,title_without_series_My House,title_without_series_My Mother Was a Freedom Fighter,title_without_series_Nejma,title_without_series_Night Sky with Exit Wounds,title_without_series_No Matter the Wreckage,title_without_series_Nobody Told Me: Poetry and Parenthood,title_without_series_Odes,title_without_series_Olio,title_without_series_On About the Same Old Things,title_without_series_On Entering the Sea: The Erotic and Other Poetry of Nizar Qabbani,title_without_series_Our Numbered Days,title_without_series_Paterson,title_without_series_Preparing My Daughter For Rain:: notes on how to heal and survive.,title_without_series_Questions for Ada,"title_without_series_Remember, Body...",title_without_series_Rose,title_without_series_Sadder Than Water: Selected Poems,title_without_series_Salt,title_without_series_Say Something Back,title_without_series_She,title_without_series_So Much Synth,title_without_series_Soldier: A Poet's Childhood,"title_without_series_Something Bright, Then Holes",title_without_series_Sonnets,title_without_series_Sor Juana's Love Poems,title_without_series_Stuff I've Been Feeling Lately,title_without_series_Sunshine,title_without_series_Teaching My Mother How to Give Birth,title_without_series_The Anatomy of Being,title_without_series_The Black Notebooks: An Interior Journey,title_without_series_The Chaos of Longing,title_without_series_The Complete Poems,title_without_series_The Dream Songs,title_without_series_The Ecco Anthology of International Poetry,title_without_series_The Fat Black Woman's Poems,"title_without_series_The Ink Dark Moon: Love Poems by Ono no Komachi and Izumi Shikibu, Women of the Ancient Court of Japan",title_without_series_The January Children,title_without_series_The Norton Anthology Of Literature By Women: The Traditions In English,title_without_series_The Performance of Becoming Human,title_without_series_The Poem Is You: Sixty Contemporary American Poems and How to Read Them,title_without_series_The Princess Saves Herself in this One,title_without_series_The Thing in the Gap-Stone Stile,title_without_series_The Voice at 3:00 A.M.: Selected Late and New Poems,title_without_series_The World's Wife,title_without_series_There Are More Beautiful Things Than Beyoncé,"title_without_series_These Are Not Oranges, My Love",title_without_series_This Modern Love,title_without_series_Unexpressed Feelings,title_without_series_Victims of a Map: A Bilingual Anthology of Arabic Poetry,title_without_series_Voyage of the Sable Venus and Other Poems,title_without_series_We Come Apart,title_without_series_What Is This Thing Called Love: Poems,title_without_series_What We Buried,"title_without_series_Your Family, Your Body",title_without_series_bone,"title_without_series_i be, but i ain't",title_without_series_my name on his tongue: poems,title_without_series_soft magic.,title_without_series_we carry the sky
17934511,X,X,,,,,,X,,,,,X,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18003300,X,,,,X,,,,,X,,,X,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18203288,X,X,,,,,,,,X,,,X,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18288210,X,X,,,,,,,,X,,,X,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18585282,X,X,,,,,,,,X,,,X,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18757485,X,X,,,,,,,,X,,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188046,X,X,,,,,,,,X,,,X,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18869234,X,X,,,,,,,,X,,,X,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189048,X,X,,,,,,,,X,,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,
202159,X,X,,,,,,,,X,,,X,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20613761,X,X,,,,,,,,X,,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20635630,X,X,,,,,,,,X,,,X,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20708560,X,,X,,,,,,,X,,,X,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220061,X,X,,,,,,,,X,,,X,,X,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22151696,X,X,,,,,,,,X,,,X,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22523971,X,X,,,,,,,,X,,,X,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22585014,X,X,,,,,,,,X,,,X,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,
22613372,X,X,,,,,X,,,,,,,X,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22618173,X,X,,,,,,,,X,,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,
